Year,Region,Hazard.Event,Quarter,Duration,Fatalities,Injuries,Property.Damage,Inflation,Government.Overnight.Bank.Lending.Rate,X1.yr.risk.free.rate,X10.yr.risk.free.rate,Discountf,dwaboutthis,Presentvalue
1983,2,Severe Storm/Thunder Storm/ Wind,1,1,0,0,8319,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,22958.87914032943
1983,4,Flooding/ Wind,4,1,0,0,18572,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,49523.272218964
1983,5,Flooding/ Wind,4,1,0,0,20876,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,55667.016521811995
1983,2,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,3,1,0,12,27838,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,75087.0406525291
1983,6,Flooding/ Wind,4,1,0,0,21126,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,56333.655443562
1983,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,7186,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,19382.695385051877
1983,4,Severe Storm/Thunder Storm/ Wind,4,1,0,0,45067,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,120173.66514602899
1983,6,Severe Storm/Thunder Storm/ Wind,4,2,0,0,29919,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,79780.679599353
1983,2,Coastal/ Severe Storm/Thunder Storm,1,2,0,0,1203391,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,3321133.3727082787
1983,6,Coastal/ Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,187458,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,517348.9080283537
1983,2,Flooding,1,14,0,0,78820,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,217528.4113283767
1983,3,Flooding/ Wind,4,1,0,0,21396,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,57053.625479051996
1983,5,Winter Weather,4,2,3,0,15678,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,41806.26006078599
1983,4,Winter Weather,4,1,7,0,185028,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,493387.465654236
1983,4,Lightning/ Wind,3,1,0,0,18113,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,48855.93675333213
1983,5,Lightning/ Wind,3,1,0,0,24047,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,64861.63038190126
1983,2,Coastal/ Severe Storm/Thunder Storm/ Wind,1,2,0,0,1201693,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,3316447.211297018
1983,4,Lightning,3,1,0,12,799971,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,2157750.3771048333
1983,5,Lightning/ Tornado/ Wind,3,1,0,0,8510,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,22953.90171538985
1983,4,Winter Weather,2,2,0,0,0,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,0
1983,1,Winter Weather,2,2,0,0,0,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,0
1983,2,Flooding,1,1,0,0,550544,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,1519398.1436991857
1983,6,Winter Weather,2,2,0,0,0,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,0
1983,3,Severe Storm/Thunder Storm/ Wind,4,2,0,0,28011,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,74692.891348557
1983,2,Coastal/ Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,178998,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,494000.89534327295
1983,1,Winter Weather,4,1,6,0,169332,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,451533.20759108395
1983,4,Winter Weather,4,2,0,0,15980,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,42611.55987826
1983,3,Wind/ Winter Weather,1,1,0,0,1812,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,5000.780021910918
1983,1,Winter Weather,1,2,0,0,127776,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,352637.78591594344
1983,3,Winter Weather,4,1,7,0,183426,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,489115.643443662
1983,5,Wind/ Winter Weather,1,1,0,0,1575,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,4346.704489243762
1983,6,Wind/ Winter Weather,1,1,0,0,1613,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,4451.577359460436
1983,1,Severe Storm/Thunder Storm/ Wind,4,2,0,0,30763,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,82031.252599181
1983,3,Lightning,3,1,0,25,8397,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,22649.10842586705
1983,2,Wind/ Winter Weather,1,1,0,0,1877,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,5180.167826228915
1983,2,Winter Weather,4,2,1,0,18935,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,50491.231933345
1983,3,Severe Storm/Thunder Storm/ Wind,4,1,0,0,44948,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,119856.34501927599
1983,4,Wind/ Winter Weather,1,1,0,0,1579,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,4357.743738740253
1983,3,Winter Weather,4,2,2,0,17307,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,46150.079274908996
1983,5,Winter Weather,4,1,7,0,185321,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,494168.766470527
1983,2,Winter Weather,4,1,6,0,156720,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,417902.60726663994
1983,4,Tornado,3,1,0,0,71968,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,194118.26071130164
1983,5,Winter Weather,1,1,0,0,18759,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,51771.320326173794
1983,4,Tornado,2,1,0,0,1937312,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,5285703.844497656
1983,4,Wind,1,1,0,0,78895,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,217735.3972564359
1983,1,Winter Weather,4,2,2,0,17235,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,45958.087265445
1983,1,Severe Storm/Thunder Storm/ Wind,3,1,0,0,77658,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,209465.81661736136
1983,5,Coastal/ Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,157926,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,435846.12899575254
1983,2,Flooding/ Severe Storm/Thunder Storm,1,1,0,0,7717,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,21297.47209110737
1983,3,Coastal/ Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,182099,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,502559.0735154284
1983,5,Lightning/ Wind,3,1,0,0,16069,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,43342.68468444178
1983,4,Coastal/ Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,177878,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,490909.9054842551
1983,3,Lightning/ Wind,3,1,0,0,24595,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,66339.74297179945
1983,1,Wind/ Winter Weather,1,1,0,0,1851,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,5108.412704501716
1983,1,Winter Weather,4,1,0,0,6557,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,17484.605639659
1983,4,Wind,3,1,0,0,8319,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,22438.720137523873
1983,5,Lightning,3,1,11,0,0,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,0
1983,1,Lightning/ Wind,3,1,0,0,21192,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,57160.87957139151
1983,4,Lightning/ Wind,3,1,0,0,21036,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,56740.102994705165
1983,3,Wind,4,1,0,0,35784,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,95420.028703608
1983,6,Winter Weather,4,2,1,0,18892,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,50376.570038804
1983,3,Lightning/ Wind,3,1,0,0,16123,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,43488.338114833205
1983,5,Severe Storm/Thunder Storm/ Wind,4,1,0,0,46885,0.0469,0.1023,0.1077,0.1248,2.666555687,1.0469,125021.46338499499
1984,1,Winter Weather,1,1,0,0,28137,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,74145.7631587637
1984,3,Flooding/ Severe Storm/Thunder Storm/ Wind,3,1,0,2,16178,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,41634.09824542664
1984,2,Winter Weather,1,1,0,0,27141,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,71521.13437438269
1984,3,Flooding/ Lightning/ Severe Storm/Thunder Storm,2,1,0,36,396894,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,1033572.5671891377
1984,3,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,2,1,0,0,17533,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,45658.60864746545
1984,1,Hail/ Wind,1,1,0,0,769139,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,2026811.6050100704
1984,3,Flooding/ Lightning/ Severe Storm/Thunder Storm,3,1,0,0,25091,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,64571.712144640864
1984,5,Winter Weather,1,1,0,0,25998,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,68509.13567905387
1984,3,Winter Weather,1,1,0,0,30353,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,79985.29868706524
1984,4,Flooding/ Lightning/ Severe Storm/Thunder Storm,3,1,0,0,26903,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,69234.89585218896
1984,5,Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,16167,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,42602.78469587137
1984,5,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,2,1,0,0,18397,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,47908.59654864666
1984,2,Flooding/ Lightning/ Severe Storm/Thunder Storm,3,1,0,0,26985,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,69445.9229294621
1984,2,Hail,2,1,0,0,7265,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,18919.169099631352
1984,5,Lightning,1,1,0,0,772785,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,2036419.4328693608
1984,6,Drought,2,20,0,0,0,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,0
1984,1,Flooding/ Hail,2,1,0,0,7567,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,19705.623203979412
1984,4,Flooding/ Severe Storm/Thunder Storm,2,1,11,0,745519,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,1941445.2894684193
1984,4,Flooding/ Severe Storm/Thunder Storm/ Wind,3,1,0,1,16667,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,42892.54020623846
1984,1,Severe Storm/Thunder Storm,1,2,0,0,1367,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,3602.276654868322
1984,6,Wind,1,1,0,0,1757,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,4629.992745137997
1984,1,Flooding/ Severe Storm/Thunder Storm/ Wind,3,1,0,2,17145,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,44122.673656684376
1984,1,Drought,2,20,0,0,0,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,0
1984,2,Flooding/ Wind,4,13,0,0,140986,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,358557.005341972
1984,2,Hurricane/Tropical Storm,3,5,0,0,1335526,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,3436977.4195402185
1984,3,Drought,2,20,0,0,0,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,0
1984,5,Wind,2,1,0,0,8431,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,21955.611105160624
1984,4,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,2,1,0,0,16817,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,43794.035340468065
1984,4,Wind,2,1,0,0,80258,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,209004.0844594925
1984,1,Wind,4,1,0,0,1593,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,4051.333533186
1984,5,Flooding/ Severe Storm/Thunder Storm/ Wind,3,1,0,1,18368,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,47270.065309185105
1984,5,Wind,1,1,0,0,1641,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,4324.313087519325
1984,3,Severe Storm/Thunder Storm/ Wind,1,1,0,0,7965,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,20989.124766661436
1984,3,Hail,2,1,0,0,0,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,0
1984,3,Lightning,3,1,0,0,40087,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,103163.93227620336
1984,3,Hail,2,1,0,0,78063,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,203287.96936332036
1984,2,Flooding/ Severe Storm/Thunder Storm/ Wind,3,1,0,3,18881,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,48590.27129261345
1984,1,Hail/ Wind,2,1,0,0,73085,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,190324.49740489433
1984,1,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,2,1,0,0,18855,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,49101.29846848577
1984,3,Hail,1,1,0,0,373116,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,983223.8890693847
1984,1,Hail/ Wind,2,1,0,0,2900,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,7552.042723872116
1984,3,Hail,1,1,0,0,7615,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,20066.81545488096
1984,3,Wind,1,1,0,0,1752,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,4616.816897826848
1984,1,Winter Weather,4,2,0,0,1389,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,3532.518692778
1984,2,Lightning,3,1,0,0,7952,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,20464.479493610623
1984,1,Flooding,3,2,0,0,72174,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,185739.857013563
1984,3,Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,18907,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,49823.149022381396
1984,1,Flooding/ Severe Storm/Thunder Storm,3,1,0,0,83722,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,215458.64589588385
1984,5,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,3,1,0,0,867738,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,2233124.560717643
1984,2,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,2,1,0,0,16150,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,42057.065513977475
1984,4,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,3,1,0,0,801635,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,2063008.4279251196
1984,6,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,2,1,0,0,16446,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,42827.89470234511
1984,5,Drought,2,20,0,0,0,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,0
1984,4,Flooding/ Wind,2,1,0,0,8368,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,21791.54948736616
1984,1,Wind,1,1,0,0,1734,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,4569.383847506709
1984,3,Hail/ Wind,2,1,0,0,2647,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,6893.1921000308585
1984,5,Flooding/ Lightning/ Severe Storm/Thunder Storm,3,1,0,0,27105,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,69754.74304254477
1984,5,Hail/ Wind,1,1,0,0,8279,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,21816.56797780164
1984,2,Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,18167,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,47873.123620331244
1984,4,Lightning,3,1,0,0,7268,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,18704.204849039488
1984,1,Lightning,3,1,0,0,8042,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,20696.094578422613
1984,3,Hail/ Lightning/ Severe Storm/Thunder Storm/ Wind,3,1,0,38,845070,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,2174788.4413563292
1984,1,Flooding/ Severe Storm/Thunder Storm,1,2,0,0,12429,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,32752.52124605587
1984,2,Drought,2,20,0,0,0,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,0
1984,4,Flooding/ Severe Storm/Thunder Storm,3,1,0,0,834449,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,2147455.287847572
1984,5,Hail,2,1,0,0,7886,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,20536.347903605347
1984,3,Hail,2,1,0,0,761,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,1981.7601768505792
1984,4,Drought,2,20,0,0,0,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,0
1984,2,Wind,1,1,0,0,1659,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,4371.746137839464
1984,4,Severe Storm/Thunder Storm/ Wind,1,1,0,0,8478,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,22340.966700785397
1984,5,Lightning,3,1,0,0,76026,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,195652.98264351624
1984,6,Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,16953,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,44674.027893184095
1984,4,Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,17574,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,46310.468129228895
1984,1,Lightning/ Wind,2,1,0,0,7350,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,19140.522076020705
1984,1,Lightning,3,1,0,0,735215,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,1892076.49533387
1984,1,Winter Weather,1,1,0,0,4753,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,12524.960453978883
1984,4,Wind,3,1,0,0,7750,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,19944.63230325482
1984,6,Flooding/ Severe Storm/Thunder Storm/ Wind,3,1,0,2,17610,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,45319.35159487966
1984,1,Flooding/ Severe Storm/Thunder Storm/ Wind,1,1,0,0,18120,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,47749.27065560644
1984,4,Wind,1,1,0,0,1801,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,4745.9402014761145
1984,3,Wind,2,1,0,0,83563,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,217610.80901204332
1984,1,Flooding/ Severe Storm/Thunder Storm,2,1,0,0,79989,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,208303.5673930368
1984,1,Flooding/ Severe Storm/Thunder Storm,1,1,0,0,11847,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,31218.852619038047
1984,3,Lightning,3,1,0,22,7479,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,19247.213547876487
1984,4,Hail/ Wind,2,1,0,0,2739,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,7132.774145064043
1984,5,Lightning,2,1,0,0,76168,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,198353.1000661694
1984,2,Tornado,1,1,0,89,740288,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,1950784.3308552746
1984,1,Flooding/ Lightning/ Wind,3,1,0,24,822956,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,2117878.0415170803
1984,5,Hail/ Wind,2,1,0,0,2767,0.0485,0.1154,0.1226,0.1399,2.543210002,1.0485,7205.69041963936
1985,5,Winter Weather,4,1,0,0,1649,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4041.3927839979997
1985,3,Winter Weather,4,1,0,0,1869,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4580.571930438
1985,6,Winter Weather,1,1,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,4,Winter Weather,1,1,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,1,Heat,2,7,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,2,Winter Weather,1,1,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,4,Winter Weather,4,1,0,0,1783,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4369.801900466
1985,1,Winter Weather,4,1,0,0,1764,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4323.236428728
1985,5,Flooding,3,1,0,0,7454,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,18438.16718890455
1985,2,Coastal/ Hurricane/Tropical Storm/ Severe Storm/Thunder Storm/ Wind,3,2,0,0,9541131,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,23600881.211328153
1985,2,Winter Weather,4,1,0,0,1806,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4426.1706294119995
1985,2,Drought,1,31,0,0,1144,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,2882.639232482959
1985,6,Winter Weather,1,5,3,0,163129,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,411050.74768856
1985,5,Lightning,3,1,0,0,74773,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,184958.0192133029
1985,6,Hail/ Severe Storm/Thunder Storm/ Wind/ Winter Weather,1,2,0,0,15957,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,40208.28167196729
1985,5,Wildfire,2,30,0,0,1605,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4007.0185333809754
1985,3,Wind,3,1,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,2,Lightning,3,1,0,0,74639,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,184626.55766201325
1985,5,Winter Weather,1,5,4,0,181806,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,458112.8569062909
1985,2,Hail/ Wind,2,1,0,0,14298,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,35696.16884129669
1985,1,Winter Weather,1,5,3,0,166696,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,420038.8369737582
1985,1,Winter Weather,1,1,0,0,401,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,1010.435605092366
1985,1,Winter Weather,2,1,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,3,Wildfire,2,30,0,0,1669,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4166.799957765014
1985,4,Winter Weather,1,5,4,0,182530,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,459937.18453244277
1985,1,Winter Weather,1,1,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,5,Wildfire,1,21,0,0,170797,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,430372.4938727203
1985,6,Heat,2,7,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,2,Hail,1,1,0,0,731,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,1841.9661529239888
1985,3,Wildfire,1,21,0,0,184098,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,463888.21452941245
1985,1,Winter Weather,1,1,0,0,14424,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,36345.44430885857
1985,4,Wildfire,1,21,0,0,177378,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,446955.22882811393
1985,4,Severe Storm/Thunder Storm/ Wind,2,1,0,0,82160,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,205119.40355300996
1985,2,Winter Weather,1,5,4,0,187923,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,473526.4095156426
1985,4,Heat,2,7,0,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,6,Winter Weather,4,1,0,0,1620,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,3970.31916924
1985,5,Hail/ Wind,2,1,0,0,16775,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,41880.209281910196
1985,2,Wildfire,1,21,0,0,162802,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,410226.77650934504
1985,3,Winter Weather,1,5,4,0,175397,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,441963.5257515853
1985,5,Tornado,4,1,0,0,715162,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,1752729.257846924
1985,4,Wildfire,2,30,0,0,1662,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4149.32386447301
1985,2,Flooding,4,1,0,0,74282,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,182051.387981164
1985,1,Wind,3,1,0,0,72839,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,180174.08906259973
1985,4,Wind,3,1,0,0,730,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,1805.7233764288062
1985,1,Flooding/ Severe Storm/Thunder Storm,1,1,0,0,8114,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,20445.572318502385
1985,4,Hail,3,1,0,0,788,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,1949.1918090765741
1985,2,Hail/ Wind,2,1,0,0,17886,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,44653.91494582687
1985,1,Hail/ Severe Storm/Thunder Storm/ Wind/ Winter Weather,1,2,0,0,16033,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,40399.785676922445
1985,1,Hail/ Wind,2,1,0,0,140285,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,350233.39249554527
1985,6,Wildfire,1,21,0,0,175879,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,443178.0643093272
1985,2,Tornado,4,1,0,0,829535,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,2033036.24200957
1985,3,Hail/ Wind,2,1,0,0,16152,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,40324.83697892182
1985,5,Winter Weather,4,1,11,0,0,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,0
1985,1,Winter Weather,1,1,0,0,1787,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,4502.863905985182
1985,1,Flooding/ Hail/ Wind,2,1,0,0,76977,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,192179.6047626588
1985,3,Lightning,3,1,0,0,72602,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,179587.84736367696
1985,5,Hail/ Wind,2,1,0,0,10832,0.0377,0.0914,0.0947,0.1193,2.450814302,1.0377,27043.006076998583
